snr,object_side_size,trial,environment_transformation,object_transformation,transformation_inferred,agents_action,mu_env,sigma_env,mu_obj,saliency
20,4,28,3,1,1,1,,,135.2,
20,4,29,2,2,2,3,,,135.2,
20,4,30,1,2,2,3,,,135.2,
20,4,31,2,2,2,1,,,135.2,
20,4,32,0,3,3,4,,,135.2,
20,4,33,4,3,3,3,,,135.2,
20,4,34,3,1,1,0,,,135.2,
20,4,35,4,0,0,2,,,135.2,
20,4,36,0,2,2,2,,,135.2,
20,4,37,2,0,0,2,,,135.2,
20,4,38,4,2,2,3,,,135.2,
20,4,39,4,3,3,1,,,135.2,
20,4,40,4,4,4,1,,,135.2,
20,4,41,0,2,2,0,,,135.2,
20,4,42,1,3,3,0,,,135.2,
20,4,43,2,2,2,0,,,135.2,
20,4,44,2,0,0,4,,,135.2,
20,4,45,0,2,2,3,,,135.2,
20,4,46,0,4,4,2,,,135.2,
20,4,47,2,3,3,2,,,135.2,
20,4,48,0,2,2,2,,,135.2,
20,4,49,0,2,2,0,,,135.2,
20,4,50,1,3,3,0,,,135.2,
20,4,51,1,3,3,3,,,135.2,
20,4,52,3,1,1,0,,,135.2,
20,4,53,2,0,0,3,,,135.2,
20,4,54,4,1,1,2,,,135.2,
20,4,55,4,4,4,2,,,135.2,
20,4,56,3,0,0,3,,,135.2,
20,4,57,4,0,0,4,,,135.2,
20,4,58,4,4,4,1,,,135.2,
20,4,59,3,2,2,2,,,135.2,
20,4,60,3,1,1,3,,,135.2,
20,4,61,0,0,0,3,,,135.2,
20,4,62,2,0,0,2,,,135.2,
20,4,63,2,4,4,3,,,135.2,
20,4,64,4,2,2,1,,,135.2,
20,4,65,3,4,3,4,,,135.2,
20,4,66,2,2,2,2,,,135.2,
20,4,67,2,0,0,1,,,135.2,
20,4,68,0,3,3,4,,,135.2,
20,4,69,4,2,2,4,,,135.2,
20,4,70,3,1,1,3,,,135.2,
20,4,71,2,1,1,4,,,135.2,
20,4,72,2,3,3,2,,,135.2,
20,4,73,1,3,3,3,,,135.2,
20,4,74,4,2,2,3,,,135.2,
20,4,75,0,4,4,4,,,135.2,
20,4,76,3,0,0,2,,,135.2,
20,4,77,4,3,3,1,,,135.2,
20,4,78,0,1,1,3,,,135.2,
20,4,79,3,1,1,3,,,135.2,
20,4,80,4,1,1,3,,,135.2,
20,4,81,1,2,2,1,,,135.2,
20,4,82,4,3,3,3,,,135.2,
20,4,83,0,1,1,0,,,135.2,
20,4,84,4,3,3,0,,,135.2,
20,4,85,0,1,1,4,,,135.2,
20,4,86,4,2,2,0,,,135.2,
20,4,87,2,4,4,1,,,135.2,
20,4,88,1,1,1,1,,,135.2,
20,4,89,4,3,3,3,,,135.2,
20,4,90,2,3,3,1,,,135.2,
20,4,91,1,0,0,3,,,135.2,
20,4,92,2,3,3,3,,,135.2,
20,4,93,0,2,2,1,,,135.2,
20,4,94,4,4,4,1,,,135.2,
20,4,95,3,2,2,0,,,135.2,
20,4,96,1,3,3,4,,,135.2,
20,4,97,4,3,3,4,,,135.2,
20,4,98,0,0,0,0,,,135.2,
20,4,99,0,1,1,1,,,135.2,
20,5,0,2,0,0,1,,,135.2,
20,5,1,4,0,0,2,,,135.2,
20,5,2,3,1,1,2,,,135.2,
20,5,3,3,2,2,2,,,135.2,
20,5,4,2,2,2,4,,,135.2,
20,5,5,2,0,0,2,,,135.2,
20,5,6,2,3,3,4,,,135.2,
20,5,7,1,0,0,2,,,135.2,
20,5,8,2,1,1,2,,,135.2,
20,5,9,1,3,3,3,,,135.2,
20,5,10,1,0,0,4,,,135.2,
20,5,11,2,1,1,1,,,135.2,
20,5,12,3,4,4,2,,,135.2,
20,5,13,1,3,3,0,,,135.2,
20,5,14,3,2,2,0,,,135.2,
20,5,15,0,1,1,3,,,135.2,
20,5,16,4,3,3,0,,,135.2,
20,5,17,0,3,3,4,,,135.2,
20,5,18,3,4,4,0,,,135.2,
20,5,19,4,2,2,1,,,135.2,
20,5,20,4,0,0,4,,,135.2,
20,5,21,1,4,4,3,,,135.2,
20,5,22,3,1,1,3,,,135.2,
20,5,23,0,1,1,3,,,135.2,
20,5,24,3,0,0,1,,,135.2,
20,5,25,3,3,3,1,,,135.2,
20,5,26,4,2,2,3,,,135.2,
20,5,27,2,0,0,2,,,135.2,
20,5,28,4,0,0,3,,,135.2,
20,5,29,1,3,3,3,,,135.2,
20,5,30,4,2,2,2,,,135.2,
20,5,31,2,4,4,3,,,135.2,
20,5,32,2,2,2,4,,,135.2,
20,5,33,3,1,1,2,,,135.2,
20,5,34,2,4,4,0,,,135.2,
20,5,35,3,2,2,1,,,135.2,
20,5,36,0,0,0,1,,,135.2,
20,5,37,2,3,2,2,,,135.2,
20,5,38,2,2,2,2,,,135.2,
20,5,39,1,3,3,3,,,135.2,
20,5,40,1,2,2,3,,,135.2,
20,5,41,0,1,1,1,,,135.2,
20,5,42,4,1,1,4,,,135.2,
20,5,43,4,0,0,0,,,135.2,
20,5,44,2,3,3,2,,,135.2,
20,5,45,4,1,1,3,,,135.2,
20,5,46,4,2,2,2,,,135.2,
20,5,47,2,1,1,1,,,135.2,
20,5,48,1,1,1,4,,,135.2,
20,5,49,1,1,1,4,,,135.2,
20,5,50,0,3,3,1,,,135.2,
20,5,51,0,2,2,3,,,135.2,
20,5,52,4,2,2,2,,,135.2,
20,5,53,3,3,3,0,,,135.2,
20,5,54,2,4,4,1,,,135.2,
20,5,55,0,4,4,1,,,135.2,
20,5,56,4,2,2,0,,,135.2,
20,5,57,4,3,3,4,,,135.2,
20,5,58,4,0,0,2,,,135.2,
20,5,59,1,0,0,1,,,135.2,
20,5,60,0,3,3,0,,,135.2,
20,5,61,1,2,2,2,,,135.2,
20,5,62,2,3,3,4,,,135.2,
20,5,63,1,1,1,1,,,135.2,
20,5,64,4,4,4,2,,,135.2,
20,5,65,1,0,0,0,,,135.2,
20,5,66,1,1,1,3,,,135.2,
20,5,67,3,4,4,4,,,135.2,
20,5,68,4,0,0,1,,,135.2,
20,5,69,2,4,4,0,,,135.2,
20,5,70,0,2,2,0,,,135.2,
20,5,71,3,0,0,1,,,135.2,
20,5,72,3,2,2,0,,,135.2,
20,5,73,4,3,3,4,,,135.2,
20,5,74,4,2,2,4,,,135.2,
20,5,75,1,1,1,4,,,135.2,
20,5,76,2,0,0,1,,,135.2,
20,5,77,0,4,4,2,,,135.2,
20,5,78,1,0,0,3,,,135.2,
20,5,79,0,2,2,4,,,135.2,
20,5,80,0,3,3,4,,,135.2,
20,5,81,1,2,2,4,,,135.2,
20,5,82,4,1,1,4,,,135.2,
20,5,83,0,0,0,0,,,135.2,
20,5,84,1,2,2,0,,,135.2,
20,5,85,2,2,2,1,,,135.2,
20,5,86,1,4,4,1,,,135.2,
20,5,87,4,4,4,1,,,135.2,
20,5,88,2,4,4,2,,,135.2,
20,5,89,4,4,4,3,,,135.2,
20,5,90,4,2,2,2,,,135.2,
20,5,91,2,1,1,3,,,135.2,
20,5,92,2,1,1,0,,,135.2,
20,5,93,3,0,0,2,,,135.2,
20,5,94,0,0,0,0,,,135.2,
20,5,95,3,1,1,3,,,135.2,
20,5,96,3,3,3,3,,,135.2,
20,5,97,3,1,1,3,,,135.2,
20,5,98,1,0,0,0,,,135.2,
20,5,99,1,2,2,4,,,135.2,
20,6,0,0,3,3,4,,,135.2,
20,6,1,1,4,4,1,,,135.2,
20,6,2,2,3,3,3,,,135.2,
20,6,3,0,1,1,2,,,135.2,
20,6,4,0,1,1,3,,,135.2,
20,6,5,4,4,4,0,,,135.2,
20,6,6,3,3,3,0,,,135.2,
20,6,7,4,4,4,2,,,135.2,
20,6,8,0,2,2,1,,,135.2,
20,6,9,2,2,2,4,,,135.2,
20,6,10,3,3,3,2,,,135.2,
20,6,11,3,4,4,4,,,135.2,
20,6,12,4,0,0,0,,,135.2,
20,6,13,1,4,4,1,,,135.2,
20,6,14,3,4,4,3,,,135.2,
20,6,15,4,4,4,4,,,135.2,
20,6,16,2,4,4,3,,,135.2,
20,6,17,1,3,3,1,,,135.2,
20,6,18,0,4,4,3,,,135.2,
20,6,19,3,0,0,0,,,135.2,
20,6,20,3,0,0,2,,,135.2,
20,6,21,4,2,2,3,,,135.2,
20,6,22,0,3,3,4,,,135.2,
20,6,23,4,3,3,3,,,135.2,
20,6,24,0,3,3,1,,,135.2,
20,6,25,0,3,3,3,,,135.2,
20,6,26,1,1,1,2,,,135.2,
20,6,27,0,3,3,2,,,135.2,
20,6,28,2,3,3,0,,,135.2,
20,6,29,1,2,2,4,,,135.2,
20,6,30,0,4,4,1,,,135.2,
20,6,31,0,1,1,1,,,135.2,
20,6,32,2,4,4,1,,,135.2,
20,6,33,2,0,0,1,,,135.2,
20,6,34,4,2,2,3,,,135.2,
20,6,35,3,0,0,2,,,135.2,
20,6,36,4,3,3,2,,,135.2,
20,6,37,0,2,2,4,,,135.2,
20,6,38,3,0,0,2,,,135.2,
20,6,39,1,0,0,0,,,135.2,
20,6,40,0,3,3,0,,,135.2,
20,6,41,0,1,1,3,,,135.2,
20,6,42,1,4,4,1,,,135.2,
20,6,43,1,0,0,2,,,135.2,
20,6,44,2,0,0,0,,,135.2,
20,6,45,0,0,0,0,,,135.2,
20,6,46,2,1,1,1,,,135.2,
20,6,47,2,4,4,4,,,135.2,
20,6,48,2,1,1,4,,,135.2,
20,6,49,4,1,1,1,,,135.2,
20,6,50,0,1,1,3,,,135.2,
20,6,51,2,4,4,0,,,135.2,
20,6,52,1,4,4,0,,,135.2,
20,6,53,3,2,2,3,,,135.2,
20,6,54,0,0,0,0,,,135.2,
20,6,55,2,4,4,4,,,135.2,
20,6,56,4,2,2,2,,,135.2,
20,6,57,4,1,1,3,,,135.2,
20,6,58,2,3,3,1,,,135.2,
20,6,59,3,0,0,0,,,135.2,
20,6,60,2,1,1,4,,,135.2,
20,6,61,3,4,4,4,,,135.2,
20,6,62,4,2,2,0,,,135.2,
20,6,63,0,4,4,0,,,135.2,
20,6,64,1,2,2,3,,,135.2,
20,6,65,4,3,3,2,,,135.2,
20,6,66,2,3,3,0,,,135.2,
20,6,67,3,0,0,1,,,135.2,
20,6,68,2,4,4,0,,,135.2,
20,6,69,2,2,2,4,,,135.2,
20,6,70,1,0,0,1,,,135.2,
20,6,71,3,4,4,2,,,135.2,
20,6,72,0,1,1,2,,,135.2,
20,6,73,4,3,3,3,,,135.2,
20,6,74,3,0,0,2,,,135.2,
20,6,75,0,0,0,4,,,135.2,
20,6,76,4,2,2,4,,,135.2,
20,6,77,4,3,3,1,,,135.2,
20,6,78,0,1,1,1,,,135.2,
20,6,79,2,3,3,1,,,135.2,
20,6,80,4,3,3,1,,,135.2,
20,6,81,0,2,2,1,,,135.2,
20,6,82,4,4,4,1,,,135.2,
20,6,83,4,1,1,4,,,135.2,
20,6,84,0,2,2,0,,,135.2,
20,6,85,0,2,2,1,,,135.2,
20,6,86,4,4,4,2,,,135.2,
20,6,87,3,2,2,0,,,135.2,
20,6,88,0,3,3,1,,,135.2,
20,6,89,4,3,3,1,,,135.2,
20,6,90,0,2,2,2,,,135.2,
20,6,91,2,1,1,0,,,135.2,
20,6,92,4,0,0,0,,,135.2,
20,6,93,4,4,4,4,,,135.2,
20,6,94,2,0,0,1,,,135.2,
20,6,95,1,3,3,2,,,135.2,
20,6,96,3,4,4,4,,,135.2,
20,6,97,4,1,1,0,,,135.2,
20,6,98,4,0,0,2,,,135.2,
20,6,99,0,0,0,3,,,135.2,
20,7,0,4,2,2,4,,,135.2,
20,7,1,0,2,2,0,,,135.2,
20,7,2,2,2,2,0,,,135.2,
20,7,3,4,1,1,4,,,135.2,
20,7,4,3,4,4,1,,,135.2,
20,7,5,3,3,3,3,,,135.2,
20,7,6,0,2,2,1,,,135.2,
20,7,7,2,1,1,0,,,135.2,
20,7,8,0,4,4,1,,,135.2,
20,7,9,1,1,1,3,,,135.2,
20,7,10,2,1,1,3,,,135.2,
20,7,11,0,3,3,2,,,135.2,
20,7,12,1,0,0,2,,,135.2,
20,7,13,4,1,1,4,,,135.2,
20,7,14,3,3,3,4,,,135.2,
20,7,15,0,3,3,4,,,135.2,
20,7,16,0,2,2,2,,,135.2,
20,7,17,3,0,0,0,,,135.2,
20,7,18,3,2,2,1,,,135.2,
20,7,19,1,4,4,3,,,135.2,
20,7,20,4,3,3,3,,,135.2,
20,7,21,3,2,2,1,,,135.2,
20,7,22,4,4,4,0,,,135.2,
20,7,23,2,2,2,1,,,135.2,
20,7,24,2,1,1,2,,,135.2,
20,7,25,2,3,3,2,,,135.2,
20,7,26,2,2,2,0,,,135.2,
20,7,27,0,1,1,0,,,135.2,
20,7,28,2,3,3,4,,,135.2,
20,7,29,0,3,3,1,,,135.2,
20,7,30,3,1,1,2,,,135.2,
20,7,31,1,1,1,3,,,135.2,
20,7,32,1,1,1,1,,,135.2,
20,7,33,2,2,2,3,,,135.2,
20,7,34,4,3,3,4,,,135.2,
20,7,35,1,2,2,0,,,135.2,
20,7,36,1,2,2,2,,,135.2,
20,7,37,1,4,4,4,,,135.2,
20,7,38,1,0,0,2,,,135.2,
20,7,39,2,3,3,4,,,135.2,
20,7,40,2,0,0,0,,,135.2,
20,7,41,4,0,0,4,,,135.2,
20,7,42,1,4,4,0,,,135.2,
20,7,43,2,0,0,3,,,135.2,
20,7,44,3,3,3,1,,,135.2,
20,7,45,3,1,1,3,,,135.2,
20,7,46,3,2,2,3,,,135.2,
20,7,47,3,4,4,1,,,135.2,
20,7,48,4,4,4,2,,,135.2,
20,7,49,1,0,0,1,,,135.2,
20,7,50,1,4,4,2,,,135.2,
20,7,51,1,4,4,1,,,135.2,
20,7,52,0,3,3,3,,,135.2,
20,7,53,2,2,2,1,,,135.2,
20,7,54,4,1,1,3,,,135.2,
20,7,55,1,4,4,2,,,135.2,
20,7,56,1,2,2,1,,,135.2,
20,7,57,4,2,2,0,,,135.2,
20,7,58,0,2,2,3,,,135.2,
20,7,59,4,2,2,4,,,135.2,
20,7,60,2,4,4,0,,,135.2,
20,7,61,3,0,0,3,,,135.2,
20,7,62,2,3,3,4,,,135.2,
20,7,63,4,2,2,4,,,135.2,
20,7,64,1,1,1,0,,,135.2,
20,7,65,1,4,4,2,,,135.2,
20,7,66,4,4,4,3,,,135.2,
20,7,67,2,3,3,4,,,135.2,
20,7,68,3,1,1,2,,,135.2,
20,7,69,0,2,2,3,,,135.2,
20,7,70,2,2,2,1,,,135.2,
20,7,71,2,2,2,0,,,135.2,
20,7,72,0,3,3,4,,,135.2,
20,7,73,0,2,2,0,,,135.2,
20,7,74,4,0,0,4,,,135.2,
20,7,75,3,3,3,4,,,135.2,
20,7,76,3,1,1,0,,,135.2,
20,7,77,3,4,4,4,,,135.2,
20,7,78,3,2,2,4,,,135.2,
20,7,79,3,4,4,1,,,135.2,
20,7,80,4,3,3,0,,,135.2,
20,7,81,1,3,3,0,,,135.2,
20,7,82,3,1,1,1,,,135.2,
20,7,83,1,0,0,3,,,135.2,
20,7,84,0,1,1,1,,,135.2,
20,7,85,4,2,2,1,,,135.2,
20,7,86,0,0,0,4,,,135.2,
20,7,87,3,0,0,0,,,135.2,
20,7,88,4,2,2,1,,,135.2,
20,7,89,2,2,2,0,,,135.2,
20,7,90,1,4,4,1,,,135.2,
20,7,91,0,4,4,3,,,135.2,
20,7,92,0,0,0,1,,,135.2,
20,7,93,3,4,4,2,,,135.2,
20,7,94,2,4,4,1,,,135.2,
20,7,95,3,3,3,3,,,135.2,
20,7,96,1,1,1,0,,,135.2,
20,7,97,4,4,4,3,,,135.2,
20,7,98,3,0,0,3,,,135.2,
20,7,99,1,2,2,0,,,135.2,
20,8,0,1,0,0,4,,,135.2,
20,8,1,0,4,4,2,,,135.2,
20,8,2,0,2,2,0,,,135.2,
20,8,3,1,0,0,0,,,135.2,
20,8,4,4,3,3,3,,,135.2,
20,8,5,3,3,3,3,,,135.2,
20,8,6,4,3,3,4,,,135.2,
20,8,7,1,0,0,3,,,135.2,
20,8,8,3,2,2,0,,,135.2,
20,8,9,0,2,2,2,,,135.2,
20,8,10,3,0,0,4,,,135.2,
20,8,11,4,3,3,3,,,135.2,
20,8,12,0,1,1,1,,,135.2,
20,8,13,0,1,1,2,,,135.2,
20,8,14,4,4,4,0,,,135.2,
20,8,15,4,3,3,1,,,135.2,
20,8,16,0,4,4,1,,,135.2,
20,8,17,3,4,4,0,,,135.2,
20,8,18,1,3,3,4,,,135.2,
20,8,19,0,1,1,0,,,135.2,
20,8,20,4,4,4,1,,,135.2,
20,8,21,4,0,0,2,,,135.2,
20,8,22,0,4,4,2,,,135.2,
20,8,23,2,0,0,3,,,135.2,
20,8,24,4,0,0,4,,,135.2,
20,8,25,4,2,2,3,,,135.2,
20,8,26,3,4,4,0,,,135.2,
20,8,27,0,2,2,3,,,135.2,
20,8,28,1,4,4,1,,,135.2,
20,8,29,0,3,3,4,,,135.2,
20,8,30,1,1,1,2,,,135.2,
20,8,31,2,2,2,2,,,135.2,
20,8,32,3,4,4,3,,,135.2,
20,8,33,1,3,3,2,,,135.2,
20,8,34,4,2,2,4,,,135.2,
20,8,35,4,0,0,0,,,135.2,
20,8,36,2,0,0,1,,,135.2,
20,8,37,1,0,0,4,,,135.2,
20,8,38,2,3,3,3,,,135.2,
20,8,39,3,4,4,3,,,135.2,
20,8,40,1,1,1,4,,,135.2,
20,8,41,0,1,1,3,,,135.2,
20,8,42,0,3,3,3,,,135.2,
20,8,43,3,1,1,1,,,135.2,
20,8,44,4,3,3,2,,,135.2,
20,8,45,0,0,0,3,,,135.2,
20,8,46,1,3,3,1,,,135.2,
20,8,47,3,1,1,1,,,135.2,
20,8,48,3,0,0,0,,,135.2,
20,8,49,3,1,1,1,,,135.2,
20,8,50,0,1,1,2,,,135.2,
20,8,51,1,0,0,0,,,135.2,
20,8,52,1,3,3,2,,,135.2,
20,8,53,4,4,4,1,,,135.2,
20,8,54,0,0,0,4,,,135.2,
20,8,55,0,0,0,2,,,135.2,
20,8,56,1,0,0,3,,,135.2,
20,8,57,1,4,4,2,,,135.2,
20,8,58,1,2,2,1,,,135.2,
20,8,59,0,4,4,1,,,135.2,
20,8,60,1,4,4,4,,,135.2,
20,8,61,1,0,0,2,,,135.2,
20,8,62,3,1,1,3,,,135.2,
20,8,63,0,1,1,4,,,135.2,
20,8,64,4,2,2,4,,,135.2,
20,8,65,3,0,0,4,,,135.2,
20,8,66,4,0,0,2,,,135.2,
20,8,67,0,4,4,1,,,135.2,
20,8,68,4,4,4,0,,,135.2,
20,8,69,2,0,0,4,,,135.2,
20,8,70,0,4,4,2,,,135.2,
20,8,71,1,0,0,4,,,135.2,
20,8,72,4,3,3,2,,,135.2,
20,8,73,3,3,3,0,,,135.2,
20,8,74,0,0,0,2,,,135.2,
20,8,75,1,0,0,3,,,135.2,
20,8,76,2,4,4,3,,,135.2,
20,8,77,2,4,4,3,,,135.2,
20,8,78,0,0,0,4,,,135.2,
20,8,79,0,3,3,0,,,135.2,
20,8,80,2,2,2,3,,,135.2,
20,8,81,2,4,4,0,,,135.2,
20,8,82,3,4,4,2,,,135.2,
20,8,83,2,4,4,2,,,135.2,
20,8,84,0,2,2,1,,,135.2,
20,8,85,1,0,0,0,,,135.2,
20,8,86,4,4,4,1,,,135.2,
20,8,87,1,0,0,0,,,135.2,
20,8,88,1,4,4,4,,,135.2,
20,8,89,2,1,1,1,,,135.2,
20,8,90,1,3,3,4,,,135.2,
20,8,91,3,1,1,4,,,135.2,
20,8,92,3,1,1,3,,,135.2,
20,8,93,2,2,2,0,,,135.2,
20,8,94,0,4,4,2,,,135.2,
20,8,95,4,4,4,2,,,135.2,
20,8,96,0,0,0,4,,,135.2,
20,8,97,2,0,0,3,,,135.2,
20,8,98,2,4,4,3,,,135.2,
20,8,99,0,3,3,2,,,135.2,
20,9,0,4,0,0,0,,,135.2,
20,9,1,3,2,2,4,,,135.2,
20,9,2,0,0,0,2,,,135.2,
20,9,3,4,0,0,0,,,135.2,
20,9,4,1,2,2,1,,,135.2,
20,9,5,1,4,4,0,,,135.2,
20,9,6,3,1,1,3,,,135.2,
20,9,7,0,1,1,2,,,135.2,
20,9,8,4,2,2,2,,,135.2,
20,9,9,2,4,4,0,,,135.2,
20,9,10,1,1,1,1,,,135.2,
20,9,11,3,1,1,1,,,135.2,
20,9,12,0,4,4,3,,,135.2,
20,9,13,0,2,2,1,,,135.2,
20,9,14,0,1,1,3,,,135.2,
20,9,15,3,2,2,0,,,135.2,
20,9,16,1,1,1,1,,,135.2,
20,9,17,2,1,1,3,,,135.2,
20,9,18,4,0,0,1,,,135.2,
20,9,19,0,2,2,2,,,135.2,
20,9,20,0,3,3,3,,,135.2,
20,9,21,0,1,1,3,,,135.2,
20,9,22,4,2,2,3,,,135.2,
20,9,23,1,2,2,2,,,135.2,
20,9,24,2,0,0,1,,,135.2,
20,9,25,2,4,4,4,,,135.2,
20,9,26,2,4,4,0,,,135.2,
20,9,27,3,0,0,2,,,135.2,
20,9,28,3,0,0,1,,,135.2,
20,9,29,3,3,3,3,,,135.2,
20,9,30,1,1,1,3,,,135.2,
20,9,31,2,2,2,2,,,135.2,
20,9,32,2,2,2,1,,,135.2,
20,9,33,1,3,3,3,,,135.2,
20,9,34,3,0,0,1,,,135.2,
20,9,35,3,3,3,3,,,135.2,
20,9,36,4,1,1,2,,,135.2,
20,9,37,4,1,1,2,,,135.2,
20,9,38,1,2,2,1,,,135.2,
20,9,39,1,1,1,4,,,135.2,
20,9,40,4,1,1,4,,,135.2,
20,9,41,2,2,2,1,,,135.2,
20,9,42,0,2,2,3,,,135.2,
20,9,43,4,2,2,0,,,135.2,
20,9,44,1,0,0,1,,,135.2,
20,9,45,2,3,3,0,,,135.2,
20,9,46,0,4,4,1,,,135.2,
20,9,47,4,1,1,4,,,135.2,
20,9,48,3,1,1,3,,,135.2,
20,9,49,2,2,2,4,,,135.2,
20,9,50,4,3,3,2,,,135.2,
20,9,51,4,2,2,2,,,135.2,
20,9,52,2,4,4,4,,,135.2,
20,9,53,4,4,4,1,,,135.2,
20,9,54,4,4,4,4,,,135.2,
20,9,55,3,4,4,3,,,135.2,
20,9,56,4,1,1,4,,,135.2,
20,9,57,0,3,3,0,,,135.2,
20,9,58,1,2,2,4,,,135.2,
20,9,59,3,2,2,1,,,135.2,
20,9,60,3,1,1,3,,,135.2,
20,9,61,3,0,0,2,,,135.2,
20,9,62,1,4,4,4,,,135.2,
20,9,63,2,0,0,4,,,135.2,
20,9,64,4,0,0,4,,,135.2,
20,9,65,2,4,4,2,,,135.2,
20,9,66,4,2,2,0,,,135.2,
20,9,67,1,0,0,2,,,135.2,
20,9,68,0,2,2,2,,,135.2,
20,9,69,3,0,0,0,,,135.2,
20,9,70,3,4,4,4,,,135.2,
20,9,71,4,1,1,4,,,135.2,
20,9,72,3,3,3,3,,,135.2,
20,9,73,3,3,3,0,,,135.2,
20,9,74,4,0,0,3,,,135.2,
20,9,75,1,4,4,0,,,135.2,
20,9,76,2,3,3,2,,,135.2,
20,9,77,2,0,0,0,,,135.2,
20,9,78,3,3,3,1,,,135.2,
20,9,79,1,2,2,1,,,135.2,
20,9,80,2,4,4,3,,,135.2,
20,9,81,3,2,2,1,,,135.2,
20,9,82,0,4,4,0,,,135.2,
20,9,83,1,0,0,4,,,135.2,
20,9,84,3,3,3,1,,,135.2,
20,9,85,2,3,3,0,,,135.2,
20,9,86,0,0,0,1,,,135.2,
20,9,87,4,4,4,2,,,135.2,
20,9,88,2,4,4,3,,,135.2,
20,9,89,0,4,4,1,,,135.2,
20,9,90,4,0,0,0,,,135.2,
20,9,91,2,0,0,0,,,135.2,
20,9,92,2,2,2,3,,,135.2,
20,9,93,3,3,3,4,,,135.2,
20,9,94,2,0,0,3,,,135.2,
20,9,95,3,1,1,1,,,135.2,
20,9,96,3,2,2,3,,,135.2,
20,9,97,1,0,0,2,,,135.2,
20,9,98,2,2,2,4,,,135.2,
20,9,99,2,4,4,4,,,135.2,
20,10,0,4,3,3,3,,,135.2,
20,10,1,3,1,1,4,,,135.2,
20,10,2,2,4,4,2,,,135.2,
20,10,3,0,4,4,1,,,135.2,
20,10,4,1,2,2,3,,,135.2,
20,10,5,3,4,4,4,,,135.2,
20,10,6,4,2,2,3,,,135.2,
20,10,7,2,0,0,2,,,135.2,
20,10,8,3,1,1,2,,,135.2,
20,10,9,3,0,0,3,,,135.2,
20,10,10,1,2,2,4,,,135.2,
20,10,11,3,4,4,3,,,135.2,
20,10,12,0,1,1,1,,,135.2,
20,10,13,4,2,2,2,,,135.2,
20,10,14,0,3,3,1,,,135.2,
20,10,15,1,0,0,0,,,135.2,
20,10,16,2,4,4,1,,,135.2,
20,10,17,4,0,0,3,,,135.2,
20,10,18,2,1,1,4,,,135.2,
20,10,19,3,1,1,1,,,135.2,
20,10,20,1,2,2,2,,,135.2,
20,10,21,4,1,1,0,,,135.2,
20,10,22,4,2,2,0,,,135.2,
20,10,23,3,2,2,0,,,135.2,
20,10,24,2,4,4,1,,,135.2,
20,10,25,4,0,0,3,,,135.2,
20,10,26,1,2,2,1,,,135.2,
20,10,27,1,3,3,2,,,135.2,
20,10,28,2,3,3,4,,,135.2,
20,10,29,1,1,1,4,,,135.2,
20,10,30,3,1,1,3,,,135.2,
20,10,31,3,0,0,4,,,135.2,
20,10,32,2,0,0,3,,,135.2,
20,10,33,3,4,4,2,,,135.2,
20,10,34,1,3,3,3,,,135.2,
20,10,35,2,1,1,3,,,135.2,
20,10,36,2,1,1,2,,,135.2,
20,10,37,1,2,2,1,,,135.2,
20,10,38,3,3,3,4,,,135.2,
20,10,39,0,3,3,1,,,135.2,
20,10,40,4,0,0,1,,,135.2,
20,10,41,4,2,2,1,,,135.2,
20,10,42,1,4,4,3,,,135.2,
20,10,43,4,0,0,3,,,135.2,
20,10,44,4,4,4,2,,,135.2,
20,10,45,1,3,3,4,,,135.2,
20,10,46,1,3,3,0,,,135.2,
20,10,47,1,0,0,2,,,135.2,
20,10,48,0,3,3,0,,,135.2,
20,10,49,3,1,1,1,,,135.2,
20,10,50,1,0,0,4,,,135.2,
20,10,51,0,0,0,2,,,135.2,
20,10,52,3,2,2,4,,,135.2,
20,10,53,1,2,2,0,,,135.2,
20,10,54,2,1,1,3,,,135.2,
20,10,55,0,2,2,0,,,135.2,
20,10,56,2,2,2,3,,,135.2,
20,10,57,2,1,1,3,,,135.2,
20,10,58,1,4,4,4,,,135.2,
20,10,59,4,0,0,4,,,135.2,
20,10,60,3,3,3,1,,,135.2,
20,10,61,1,1,1,2,,,135.2,
20,10,62,0,0,0,3,,,135.2,
20,10,63,3,4,4,2,,,135.2,
20,10,64,0,0,0,4,,,135.2,
20,10,65,3,0,0,4,,,135.2,
20,10,66,1,1,1,3,,,135.2,
20,10,67,4,3,3,0,,,135.2,
20,10,68,4,2,2,4,,,135.2,
20,10,69,4,0,0,3,,,135.2,
20,10,70,3,4,4,4,,,135.2,
20,10,71,1,3,3,1,,,135.2,
20,10,72,0,0,0,3,,,135.2,
20,10,73,0,0,0,2,,,135.2,
20,10,74,2,3,3,3,,,135.2,
20,10,75,4,0,0,0,,,135.2,
20,10,76,0,0,0,0,,,135.2,
20,10,77,4,1,1,4,,,135.2,
20,10,78,3,3,3,1,,,135.2,
20,10,79,4,0,0,0,,,135.2,
20,10,80,0,1,1,0,,,135.2,
20,10,81,4,0,0,2,,,135.2,
20,10,82,3,4,4,4,,,135.2,
20,10,83,3,4,4,2,,,135.2,
20,10,84,1,3,3,4,,,135.2,
20,10,85,4,1,1,3,,,135.2,
20,10,86,0,2,2,2,,,135.2,
20,10,87,1,0,0,4,,,135.2,
20,10,88,2,0,0,4,,,135.2,
20,10,89,4,4,4,3,,,135.2,
20,10,90,0,0,0,0,,,135.2,
